id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
WNK3.5493.17.3,-0.14070523959443676,7.13132858051043,-1.0886189162047286,0.2827401653217015,0.6016234909353356,-5.813017617021568,Serine/threonine-protein kinase WNK3,WNK3,WNK3,Protein
UCHL1.5019.16.2,0.05660675394266695,8.3182414728951,1.0868269674851856,0.28352199487539376,0.6021132526527799,-5.8149036669816185,Ubiquitin carboxyl-terminal hydrolase isozyme L1,PGP9.5,UCHL1,Protein
APOE.2418.55.9,-0.24012455001815775,12.082775135146736,-1.0859936339106562,0.28388609630777456,0.6021132526527799,-5.815779764756058,Apolipoprotein E,Apo E,APOE,Protein
ICOSLG.5061.27.3,-0.12125605011550343,7.217955145285492,-1.0832634009691697,0.28508129373052454,0.6035298739855065,-5.818645670199592,ICOS ligand,B7-H2,ICOSLG,Protein
ITIH4.4811.33.3,0.06659600053414155,13.395755317434526,1.0823728090080822,0.28547192518554,0.6035298739855065,-5.819579047773275,Inter-alpha-trypsin inhibitor heavy chain H4,ITI heavy chain H4,ITIH4,Protein
BCAM.2816.50.2,0.12032636270635946,8.122003457871813,1.0778307160626368,0.2874700156544059,0.6067786044711778,-5.824328095231771,Basal Cell Adhesion Molecule,BCAM,BCAM,Protein
GNS.3616.3.5,-0.0964922086625219,9.686344042522721,-1.076215534976395,0.2881828961280097,0.6073085070646357,-5.8260123318028105,N-acetylglucosamine-6-sulfatase,GNS,GNS,Protein
IFNA7.14129.1.3,-0.19656933539507215,5.851153666399187,-1.0748347107929055,0.2887933198774517,0.6076211450221585,-5.827450303236222,Interferon alpha-7,IFNA7,IFNA7,Protein
PIAS4.10342.55.3,0.15274730482344334,7.2322949729430395,1.0691327142142164,0.2913235819314462,0.6114878768447024,-5.833369839430515,E3 SUMO-protein ligase PIAS4,PIAS4,PIAS4,Protein
PROS1.2700.56.2,-0.06852100565130144,9.367278605783376,-1.0684352914173016,0.2916341214002185,0.6114878768447024,-5.834091830706447,Vitamin K-dependent protein S,Protein S,PROS1,Protein
VAV1.5275.28.2,-0.13324565317159387,8.80423317850886,-1.066379645315935,0.29255077533054774,0.6114878768447024,-5.836217305151528,Proto-oncogene vav,VAV,VAV1,Protein
Human.virus.2769.3.2,0.1318654575961644,5.4760199860964285,1.0661524343398177,0.2926522163131802,0.6114878768447024,-5.83645199712825,Protein Rev_HV2BE,HIV-2 Rev,Human-virus,Protein
ZNRF3.14122.132.3,0.1718943045514942,6.845565771644934,1.063968183646403,0.29362865021833673,0.6114878768447024,-5.8387057563296745,E3 ubiquitin-protein ligase ZNRF3,ZNRF3,ZNRF3,Protein
PSMA1.3859.50.2,0.35134721608661224,7.401299594994885,1.0637274756702704,0.2937363933416091,0.6114878768447024,-5.83895385728926,Proteasome subunit alpha type-1,PSA1,PSMA1,Protein
HAT1.2858.29.2,-0.09756888965067148,5.808002533429003,-1.062905091435512,0.29410470766734315,0.6114878768447024,-5.8398010998888035,Histone acetyltransferase type B catalytic subunit,Hat1,HAT1,Protein
BIRC5.3472.40.2,-0.05638270866436539,6.589706858842836,-1.062355118681787,0.2943511985115564,0.6114878768447024,-5.8403673514835575,Baculoviral IAP repeat-containing protein 5,Survivin,BIRC5,Protein
UBE2I.2877.3.1,-0.10842309611284064,7.3901332340589665,-1.0593348958617288,0.29570738446142564,0.612977817684972,-5.843472036855096,SUMO-conjugating enzyme UBC9,UBC9,UBE2I,Protein
CD4.3143.3.1,-0.0662344022386977,6.439572818563133,-1.0586829596609117,0.29600069523190664,0.612977817684972,-5.8441411091616136,T-cell surface glycoprotein CD4,sCD4,CD4,Protein
PDXK.11098.1.3,0.12346907791072909,6.759723834614959,1.0549190472358887,0.29769805530514437,0.6140554328972296,-5.847996345520869,Pyridoxal kinase,PDXK,PDXK,Protein
CD163.5028.59.1,0.12383465598025449,8.82182076569852,1.0544138607999434,0.2979263848513426,0.6140554328972296,-5.848512801558165,Scavenger receptor cysteine-rich type 1 protein M130,sCD163,CD163,Protein
LTA4H.3204.2.2,-0.16217572563859506,8.152785604014271,-1.05409228136172,0.29807179258424954,0.6140554328972296,-5.848841432931048,Leukotriene A-4 hydrolase,LKHA4,LTA4H,Protein
SERPINA5.3389.7.2,-0.05032003815824435,15.417219263901414,-1.0533913223397637,0.2983889137804789,0.6140554328972296,-5.849557434946997,Plasma serine protease inhibitor,PCI,SERPINA5,Protein
HIST2H2BE.14143.8.3,-0.17351920248957178,13.604639794382706,-1.0520558189493618,0.29899375610235784,0.6143387332415634,-5.850920352856832,Histone H2B type 2-E,H2B2E,HIST2H2BE,Protein
NACA.3854.24.1,-0.14413902263468106,9.739650452458832,-1.049916243461553,0.29996452646211325,0.614732379351578,-5.8531004408706115,Nascent polypeptide-associated complex subunit alpha,NACA,NACA,Protein
NRCAM.5109.24.3,-0.16593118387679226,12.314483104687602,-1.0495733768069324,0.300120294710048,0.614732379351578,-5.85344940949018,Neuronal cell adhesion molecule,Nr-CAM,NRCAM,Protein
CAMK2B.3351.1.1,0.05566579432995329,6.839314669912401,1.0482501343007806,0.3007219834028236,0.6150068556371897,-5.854795190805132,Calcium/calmodulin-dependent protein kinase type II subunit beta,CAMK2B,CAMK2B,Protein
CD200.5112.73.3,-0.0924753127068581,9.349460386525703,-1.0472156290088983,0.3011929613434665,0.615013577898538,-5.855846198384356,OX-2 membrane glycoprotein,OX2G,CD200,Protein
ADAMTS4.2809.25.2,0.062160913478989624,5.176975297224559,1.0442920724318678,0.3025267191226353,0.6161811223568996,-5.858811083468168,A disintegrin and metalloproteinase with thrombospondin motifs 4,ADAMTS-4,ADAMTS4,Protein
METAP2.3170.6.1,0.13374451862019293,10.844148628111228,1.0439087317611075,0.3027019049753286,0.6161811223568996,-5.8591992616015585,Methionine aminopeptidase 2,AMPM2,METAP2,Protein
APOB.2797.56.2,-0.1837889638503047,12.607915375575246,-1.0416482873432416,0.30373634598983357,0.6166660960538792,-5.861485488520452,Apolipoprotein B,Apo B,APOB,Protein
SET.5364.7.3,-0.07557050294725064,7.1309257000392785,-1.0413390605546275,0.30387804581210176,0.6166660960538792,-5.861797877613788,Protein SET,SET,SET,Protein
PTH.5954.62.3,0.14678698222313863,8.030852576094095,1.0393287739595212,0.30480034837334863,0.6167167828780324,-5.863826581653592,Parathyroid hormone,PTH,PTH,Protein
IGHA1.IGHA2.11089.7.3,0.13961321181343747,9.686199649346587,1.0379414483021436,0.3054379644854348,0.6167167828780324,-5.865224453004692,Immunoglobulin A,IgA,IGHA1 IGHA2,Protein
ING1.3888.8.1,-0.07459435382529456,9.012323641546576,-1.0375630815951684,0.305612021324228,0.6167167828780324,-5.86560538901401,Inhibitor of growth protein 1,ING1,ING1,Protein
LGALS3BP.5000.52.1,-0.18804823125568912,8.608419030341476,-1.0372003110916928,0.305778967632302,0.6167167828780324,-5.8659704994167745,Galectin-3-binding protein,LG3BP,LGALS3BP,Protein
AFM.4763.31.3,-0.09675846694179283,12.485253473924924,-1.0347530356372745,0.3069068379318334,0.6175507922205634,-5.868430400674624,Afamin,Afamin,AFM,Protein
ECE1.3611.70.4,-0.08222335708715385,11.777777657821135,-1.034265810975835,0.3071317248001889,0.6175507922205634,-5.868919482034583,Endothelin-converting enzyme 1,Endothelin-converting enzyme 1,ECE1,Protein
EIF5.2612.5.2,0.12855664279756068,8.267694462096248,1.0317741889579155,0.30828354474403413,0.6180692411403195,-5.871417187696021,Eukaryotic translation initiation factor 5,eIF-5,EIF5,Protein
IL3RA.4490.65.2,0.11057020733369245,7.191674549456813,1.0312950543267208,0.3085053770782378,0.6180692411403195,-5.87189683787031,Interleukin-3 receptor subunit alpha,IL-3 Ra,IL3RA,Protein
MAPKAPK2.3820.68.2,-0.1620388248955402,7.7420407941674405,-1.0297362624371367,0.30922783240668433,0.6180692411403195,-5.873455846332688,MAP kinase-activated protein kinase 2,MAPK2,MAPKAPK2,Protein
IL27.EBI3.2829.19.2,0.07224311933156152,7.2761727901658,1.02964615966244,0.3092696278861827,0.6180692411403195,-5.873545893304968,Interleukin-27,IL-27,IL27 EBI3,Protein
IL23R.5088.175.3,-0.11506797079351974,8.634947795072666,-1.0285219255935296,0.3097914457493079,0.6181726117759331,-5.874668803227077,Interleukin-23 receptor,IL-23 R,IL23R,Protein
CCDC80.3234.23.2,0.07255608036334406,8.378491679378614,1.0243683722686432,0.31172456348442207,0.6210875772454773,-5.878807379370989,Coiled-coil domain-containing protein 80,URB,CCDC80,Protein
FRZB.2841.13.2,0.08266729927629271,8.811131724002863,1.0209500497914763,0.31332167081966206,0.6233252604052278,-5.882201462922836,Secreted frizzled-related protein 3,sFRP-3,FRZB,Protein
ROBO3.5117.14.3,-0.06549570897057296,6.237904171667596,-1.0170585885596688,0.3151466273050471,0.6260087838461283,-5.886052230174661,Roundabout homolog 3,ROBO3,ROBO3,Protein
ULBP3.2747.3.2,-0.08774755544357245,6.834362865983292,-1.0138221888031327,0.31666989101237164,0.6280858320984445,-5.88924415658912,NKG2D ligand 3,ULBP-3,ULBP3,Protein
GDF11.12060.28.3,-0.10564931215452891,7.869573076208602,-1.0125790610430268,0.3172563189473162,0.6283012943007843,-5.890467634775762,Growth/differentiation factor 11,GDF-11,GDF11,Protein
RBM39.4284.18.3,-0.06827418388797425,6.226552991371198,-1.0107891211656292,0.318101994443917,0.6290287559304525,-5.892226778423669,RNA-binding protein 39,RBM39,RBM39,Protein
SLAMF7.5487.7.3,0.25551261624778493,13.617062845233624,1.0042500869715334,0.32120443943659593,0.634209966755441,-5.89862818085047,SLAM family member 7,SLAF7,SLAMF7,Protein
AURKB.3346.72.2,-0.055955879944634815,7.047106202944912,-1.000734443420445,0.32288088334072895,0.6365642602594581,-5.902053510334676,Aurora kinase B,AURKB,AURKB,Protein
TNFRSF17.2665.26.2,0.08959217082161056,10.242964792613645,0.9973017174397664,0.3245234886751913,0.6374176130397758,-5.905387034256954,Tumor necrosis factor receptor superfamily member 17,BCMA,TNFRSF17,Protein
TNFSF8.3421.54.2,-0.07207456987572113,8.563962519722244,-0.997123941344819,0.3246087103467211,0.6374176130397758,-5.905559376209212,Tumor necrosis factor ligand superfamily member 8,CD30 Ligand,TNFSF8,Protein
IL36B.14149.9.3,0.20944019662318647,6.755196421295611,0.9954459494102565,0.32541384456478495,0.6374176130397758,-5.907184637034233,Interleukin-36 beta,IL-1F8,IL36B,Protein
AURKA.3091.70.2,0.16891878403734442,7.923476115197679,0.9952152739327665,0.325524632546085,0.6374176130397758,-5.907407859973968,Aurora kinase A,Aurora kinase A,AURKA,Protein
CTLA4.3022.4.2,0.11085504117234825,4.417685998362959,0.9947724832286963,0.325737365751125,0.6374176130397758,-5.907836207368334,Cytotoxic T-lymphocyte protein 4,CTLA-4,CTLA4,Protein
UNC5D.5140.56.3,-0.09845942900436744,10.23943913252439,-0.9909210736130406,0.32759168105395875,0.6381517372465259,-5.9115543404863,Netrin receptor UNC5D,UNC5H4,UNC5D,Protein
HSPA1A.4124.24.2,0.1055076077716557,9.845051055843781,0.9903896194155151,0.327848114077798,0.6381517372465259,-5.912066326519913,Heat shock 70 kDa protein 1A,HSP 70,HSPA1A,Protein
ESAM.2981.9.3,0.07406149601160417,8.556429558383241,0.9899975907279516,0.32803735918640353,0.6381517372465259,-5.912443826965472,Endothelial cell-selective adhesion molecule,ESAM,ESAM,Protein
IL6ST.2620.4.2,-0.06429018853737545,10.108521943773267,-0.9899638119932546,0.32805366872901254,0.6381517372465259,-5.912476347234851,Interleukin-6 receptor subunit beta,"gp130, soluble",IL6ST,Protein
STAT6.10372.18.3,-0.14317223652354388,6.056150349871658,-0.9866216619374131,0.32967007244736624,0.6403488113268635,-5.9156887603701325,Signal transducer and activator of transcription 6,STAT6,STAT6,Protein
TK1.4301.58.2,0.09323318095878713,6.541035237483235,0.9826295939388898,0.33160780520945976,0.6420337438321537,-5.919512308574813,"Thymidine kinase, cytosolic",Thymidine kinase,TK1,Protein
IGF2R.3676.15.3,0.07941418750717302,12.996485249279944,0.9824757913684737,0.33168261280987743,0.6420337438321537,-5.919659323278816,Cation-independent mannose-6-phosphate receptor,IGF-II receptor,IGF2R,Protein
TNFSF12.5939.42.3,-0.10746495239902021,8.130796957034939,-0.9806077813111139,0.33259209219521524,0.6420337438321537,-5.9214431417008715,Tumor necrosis factor ligand superfamily member 12,TWEAK,TNFSF12,Protein
IFNA2.3497.13.2,-0.11168329703942607,4.805140203389593,-0.9797152309384661,0.3330272380899236,0.6420337438321537,-5.922294323058524,Interferon alpha-2,IFN-aA,IFNA2,Protein
TFPI.3336.50.1,0.07613094374457222,13.645402557600258,0.9791934985933103,0.3332817752021495,0.6420337438321537,-5.922791531594318,Tissue factor pathway inhibitor,TFPI,TFPI,Protein
ADGRG5.4551.72.3,-0.08429222343095791,6.863829226385131,-0.9761063220687025,0.33479057790639855,0.6420337438321537,-5.92572843280909,Adhesion G-protein coupled receptor G5,GP114,ADGRG5,Protein
CD80.2603.61.2,-0.1828289415244462,7.013226800223664,-0.9759622521478367,0.3348611008562917,0.6420337438321537,-5.925865273994968,T-lymphocyte activation antigen CD80,B7,CD80,Protein
CFHR5.3666.17.4,0.09440450051944609,8.557712445274872,0.9758442278273808,0.33491888175198725,0.6420337438321537,-5.925977362080964,Complement factor H-related protein 5,complement factor H-related 5,CFHR5,Protein
PSME3.5204.13.3,0.19092380439066797,5.755026653424178,0.9758181047096696,0.33493167168734406,0.6420337438321537,-5.92600216954598,Proteasome activator complex subunit 3,PSME3,PSME3,Protein
JAM2.2997.8.1,0.052073499432749706,10.298637257005597,0.9748117589513261,0.3354246292545997,0.6420427765208131,-5.926957350393428,Junctional adhesion molecule B,JAM-B,JAM2,Protein
FGF16.4393.3.1,-0.11128273023578969,8.273583720481808,-0.9704756844424475,0.3375541915704028,0.6442890152753394,-5.931062224899581,Fibroblast growth factor 16,FGF-16,FGF16,Protein
CCL1.2770.51.2,0.09032506326867991,8.6307918403523,0.9704272155058558,0.3375780467868509,0.6442890152753394,-5.931108010875694,C-C motif chemokine 1,I-309,CCL1,Protein
TNFRSF21.5404.53.3,-0.06379761441896635,10.242370443802445,-0.9661325004676932,0.3396962604442396,0.6469799036838847,-5.935156338106974,Tumor necrosis factor receptor superfamily member 21,DR6,TNFRSF21,Protein
PDGFRA.10366.11.3,0.2004258585339048,8.914272452192009,0.9647581811945682,0.34037595711412927,0.6469799036838847,-5.9364481956566655,Platelet-derived growth factor receptor alpha,PDGFRA,PDGFRA,Protein
CCL26.9168.31.3,-0.0884923472884094,7.8800443637935675,-0.964580397928998,0.34046394931501767,0.6469799036838847,-5.93661518345279,C-C motif chemokine 26,Eotaxin-3,CCL26,Protein
CD27.5412.53.3,0.25756794823519613,10.421134801479688,0.9630337491932147,0.34123008671978916,0.6475000924047948,-5.938066676848795,CD27 antigen,CD27,CD27,Protein
IL10.2773.50.2,0.09493598238500257,5.363396348987205,0.9611392289898968,0.34217010224863675,0.6483482484970566,-5.939841610937909,Interleukin-10,IL-10,IL10,Protein
C10orf54.14123.34.3,-0.04591091366926377,6.482298042723073,-0.955592538338274,0.34493210557417997,0.652641322057621,-5.945019001106397,Platelet receptor Gi24,GI24,C10orf54,Protein
JAK2.4998.50.2,0.04969495852497552,16.24426945063472,0.9542118162554808,0.34562192991705243,0.6528584102581613,-5.946303347222169,Tyrosine-protein kinase JAK2,JAK2,JAK2,Protein
CD63.9190.7.3,-0.07837931495073279,6.484150161599435,-0.9528940936503044,0.3462811289853094,0.6528584102581613,-5.94752743741799,CD63 antigen,CD63,CD63,Protein
HSPA8.5903.91.2,0.07600673448109546,8.322974438134867,0.9514773971950786,0.34699076628801084,0.6528584102581613,-5.9488416665942045,Heat shock cognate 71 kDa protein,HSP70 protein 8,HSPA8,Protein
DSCAM.9175.48.3,0.06707348799061874,7.679043525436006,0.9512341823021202,0.3471126915324133,0.6528584102581613,-5.949067102321562,Down syndrome cell adhesion molecule,DSCAM,DSCAM,Protein
STAB2.3399.31.2,-0.04797516049423105,7.418128449313815,-0.9488605917016825,0.3483040727489599,0.6528584102581613,-5.951264291406444,Stabilin-2,STAB2,STAB2,Protein
FCN2.3313.21.2,-0.10190704553777023,7.693301047633059,-0.9483019612713806,0.3485848587289384,0.6528584102581613,-5.951780642899804,Ficolin-2,FCN2,FCN2,Protein
CEBPB.10337.83.3,0.1452824879573823,7.0413070432388665,0.9472332246441544,0.34912245642850814,0.6528584102581613,-5.952767684462501,CCAAT/enhancer-binding protein beta,CEBPB,CEBPB,Protein
PLAUR.2652.15.1,0.05362275187938605,10.638216439752462,0.9465392584699808,0.34947182876282257,0.6528584102581613,-5.953408033795253,Urokinase plasminogen activator surface receptor,suPAR,PLAUR,Protein
UBC.6647.55.3,0.0726129829253541,10.27178973387724,0.9464533935052601,0.34951507286824757,0.6528584102581613,-5.953487233529163,PolyUbiquitin K63-linked,PolyUbiquitin K63,UBC,Protein
FLRT1.4547.59.2,0.055082465021227725,7.0499361555823725,0.9444336630663359,0.35053328424171915,0.6538315869189513,-5.955348202837369,Leucine-rich repeat transmembrane protein FLRT1,FLRT1,FLRT1,Protein
ADAMTS15.4533.76.2,-0.04524693484781485,5.8696565461922345,-0.9402426804717062,0.35265231220132176,0.6568523945392891,-5.959197627895732,A disintegrin and metalloproteinase with thrombospondin motifs 15,ATS15,ADAMTS15,Protein
GHRL.8447.11.3,0.10232725134916025,7.586326147085366,0.9349400470153112,0.35534543159701293,0.6609324505658727,-5.964044643415265,Appetite-regulating hormone,ghrelin,GHRL,Protein
SUMO3.9169.14.3,0.08036259476983537,7.1282100368226,0.9333386081312701,0.3561614156147135,0.6615144936911698,-5.965503326080415,Small ubiquitin-related modifier 3,SUMO3,SUMO3,Protein
SIGLEC1.4464.10.2,-0.19996666563209808,5.0372906030300415,-0.9303579785258119,0.35768340104793617,0.6626837828924608,-5.968211883276949,Sialoadhesin,Sialoadhesin,SIGLEC1,Protein
PGLYRP1.3329.14.2,-0.26159256856468194,7.216072430838798,-0.9299499084650631,0.35789210203650856,0.6626837828924608,-5.968582059336191,Peptidoglycan recognition protein 1,PGRP-S,PGLYRP1,Protein
CCL23.3028.36.2,0.13240336527525604,13.187491817784895,0.929147348313338,0.358302790598129,0.6626837828924608,-5.969309639056002,Ck-beta-8-1,Ck-b-8-1,CCL23,Protein
ARG1.5867.60.3,0.16400522467610879,8.398114114970415,0.9260283775235567,0.35990175816511294,0.6647061966111285,-5.972131505235466,Arginase-1,ARGI1,ARG1,Protein
EPO.5813.58.3,0.14227919714110165,7.40224953291835,0.9246580091295058,0.36060575700287356,0.6650464496822659,-5.973368463398835,Erythropoietin,Epo,EPO,Protein
FGF2.3025.50.1,0.27751625619483544,9.75203711345013,0.9237019100244054,0.36109746393394515,0.6650464496822659,-5.974230443946079,Fibroblast growth factor 2,bFGF,FGF2,Protein
AMN.4322.28.3,-0.29391420805660506,4.943410284308415,-0.921469485473726,0.362247262608685,0.6660115374585877,-5.976239782889394,Protein amnionless,AMNLS,AMN,Protein
DDC.3538.26.1,0.09367653311039796,5.618511260931512,0.9200855855739379,0.3629612262536842,0.6660115374585877,-5.977483051537521,Aromatic-L-amino-acid decarboxylase,dopa decarboxylase,DDC,Protein
TSLP.3010.53.2,0.08367052729597092,6.046814023918006,0.9190921312185745,0.3634743192986344,0.6660115374585877,-5.978374447711292,Thymic stromal lymphopoietin,TSLP,TSLP,Protein
CTSG.2431.17.3,-0.19787455159516704,8.515902336089411,-0.9178831089265748,0.3640993821737778,0.6660115374585877,-5.979458021665615,Cathepsin G,Cathepsin G,CTSG,Protein
JAG1.5092.51.3,-0.16104136667650615,6.204048661956976,-0.9173367005263855,0.3643821031564167,0.6660115374585877,-5.979947286226471,Protein jagged-1,JAG1,JAG1,Protein
CFH.4159.130.1,-0.04692977773907525,14.810820164806477,-0.9167992857452051,0.36466030948302897,0.6660115374585877,-5.980428225396662,Complement factor H,Factor H,CFH,Protein
FGF23.3807.1.2,-0.21246599042223246,6.966688679328193,-0.9147169792019796,0.3657395677401951,0.6670562157813545,-5.982289156514802,Fibroblast growth factor 23,FGF23,FGF23,Protein
SCT.3728.52.2,0.09421222380334668,5.335276709336349,0.9070373753630436,0.36973775543960474,0.6734143329682551,-5.989117248673671,Secretin,Secretin,SCT,Protein
ICAM1.4342.10.2,0.1391548015792568,9.3134655910302655,0.9055706882203638,0.37050454134095556,0.6738775544444766,-5.99041503085907,Intercellular adhesion molecule 1,sICAM-1,ICAM1,Protein
ISG15.14151.4.3,0.16721194957905927,8.313554715969389,0.9045093391811952,0.3710600543055035,0.6739557616184214,-5.9913528975125745,Ubiquitin-like protein ISG15,UCRP,ISG15,Protein
NR3C1.2857.70.2,-0.13466502672610367,4.256356945660592,-0.9009274130378789,0.372938799783496,0.6764338230555824,-5.994510294460889,Glucocorticoid receptor,Glucocorticoid receptor,NR3C1,Protein
PRTN3.3514.49.2,-0.1498221249418211,9.422377732996216,-0.8997932178107024,0.37353496495335525,0.6765521321897491,-5.995507558785471,Myeloblastin,Proteinase-3,PRTN3,Protein
C6.4127.75.1,0.09890187487102266,14.918536969185375,0.8982975050442903,0.3743220889363029,0.6765521321897491,-5.996820851169697,Complement component C6,C6,C6,Protein
CST4.3802.50.1,-0.19300726775782642,5.582396664711012,-0.897869559857592,0.37454749219326033,0.6765521321897491,-5.997196217344346,Cystatin-S,Cystatin-S,CST4,Protein
CSNK2A1.CSNK2B.5225.50.3,0.15502604881799326,10.087816518319901,0.8949486623434338,0.37608828370868164,0.6784034198585958,-5.999753655852461,Casein kinase II 2-alpha:2-beta heterotetramer,CK2-A1:B,CSNK2A1 CSNK2B,Protein
CKB.3800.71.2,0.14623262435079798,7.241494437891686,0.8908219193616355,0.37827207284053843,0.6814079120346686,-6.003353250953755,Creatine kinase B-type,CK-BB,CKB,Protein
BMP6.8459.10.3,0.11143949614637716,12.652963440411188,0.8845393166300001,0.38161221726535377,0.6856908897892726,-6.008802626678727,Bone morphogenetic protein 6,BMP-6,BMP6,Protein
HIF1A.13089.6.3,0.09482406578857804,6.378697472774395,0.8783984058043397,0.38489511474499527,0.6899927345676813,-6.0140932725971465,Hypoxia-inducible factor 1-alpha,HIF-1a,HIF1A,Protein
HBA1.HBB.4915.64.2,-0.3921217538854291,11.051064604819318,-0.8779479501857316,0.38513662902865253,0.6899927345676813,-6.01447996332343,Hemoglobin,Hemoglobin,HBA1 HBB,Protein
MSN.5009.11.1,0.12735404480215243,7.6890976750591475,0.8762049370444821,0.38607206012511053,0.6904331712563154,-6.01597444449043,Moesin,Moesin,MSN,Protein
NRXN1.5110.84.3,-0.08872736426951819,6.374538414691916,-0.8755339258116337,0.3864325582088579,0.6904331712563154,-6.0165490163199,Neurexin-1-beta,NRX1B,NRXN1,Protein
ENTPD3.4436.1.2,-0.06768154128635584,7.646856135935563,-0.8729865501532822,0.38780306488931493,0.6913717356352372,-6.0187264215291085,Ectonucleoside triphosphate diphosphohydrolase 3,ENTP3,ENTPD3,Protein
PLAU.4158.54.2,0.09260661486638232,9.25144542791375,0.8726035545864186,0.3880093847139202,0.6913717356352372,-6.019053264532409,Urokinase-type plasminogen activator,uPA,PLAU,Protein
S100A9.5339.49.3,0.16250456155473564,10.16382702960571,0.8671104546720452,0.39097614778492495,0.6954041683604065,-6.023725811741398,Protein S100-A9,calgranulin B,S100A9,Protein
IGFBP6.2686.67.2,0.05952988288241652,7.4860645045013605,0.8664568484706197,0.39133010234730103,0.6954041683604065,-6.02427989226414,Insulin-like growth factor-binding protein 6,IGFBP-6,IGFBP6,Protein
TNF.5936.53.3,0.12571001077940647,6.504752106485305,0.8653115796483843,0.39195079875826855,0.6955281208551521,-6.025249799243881,Tumor necrosis factor,TNF-a,TNF,Protein
IL4.2906.55.3,-0.07693645518843265,6.5833222734561865,-0.8643771384422557,0.3924576925281543,0.6955281208551521,-6.026040245209659,Interleukin-4,IL-4,IL4,Protein
POMC.4890.10.1,-0.10527538542435105,6.461131917303037,-0.8632691405979629,0.39305926723920515,0.6956567111972474,-6.02697643747785,Corticotropin,ACTH,POMC,Protein
IMPDH1.5229.90.3,-0.1540578307889517,7.646507266304604,-0.8609595059671753,0.39431511880098313,0.6957535023279249,-6.028924223599217,Inosine-5'-monophosphate dehydrogenase 1,IMDH1,IMPDH1,Protein
PDGFC.3828.54.2,0.17437311733960276,6.530217477180268,0.8604134871284921,0.3946123813232294,0.6957535023279249,-6.029383963613886,Platelet-derived growth factor C,PDGF-CC,PDGFC,Protein
GSTA3.4993.16.1,0.20564392326791867,5.599446146042289,0.8602503444578082,0.3947012264156897,0.6957535023279249,-6.029521272890413,Glutathione S-transferase A3,GSTA3,GSTA3,Protein
S100A12.5852.6.3,0.09277413722417151,7.690945843586784,0.8584764370225715,0.3956680801322182,0.6965241303532355,-6.0310126657211836,Protein S100-A12,S100A12,S100A12,Protein
IL16.2774.10.3,0.06364371981683596,5.959909125316037,0.8489339884029289,0.4008945398822067,0.7046988806215645,-6.038984466318923,Interleukin-16,IL-16,IL16,Protein
VWF.3050.7.2,0.18394133029824797,13.506016317558894,0.848045008397351,0.40138362097760594,0.7046988806215645,-6.03972274994798,von Willebrand factor,vWF,VWF,Protein
NANOG.2732.58.3,-0.0753229007304372,4.942912345605849,-0.8446350418813517,0.40326309103022007,0.7070546196063192,-6.042547754063091,Homeobox protein NANOG,NANOG,NANOG,Protein
B2M.3485.28.2,0.05268241814109981,8.251924580485873,0.841706223065856,0.40488172494375263,0.7078370033360186,-6.044965384498773,Beta-2-microglobulin,b2-Microglobulin,B2M,Protein
PDE1A.5253.1.2,-0.08655130491442273,8.581925869688398,-0.8405627100551495,0.4055147883719963,0.7078370033360186,-6.045907112627881,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",PDE1A,PDE1A,Protein
IL1R1.2991.9.2,0.0726460252707628,10.677753013551337,0.8405290204747007,0.40553344865339,0.7078370033360186,-6.045934838595961,Interleukin-1 receptor type 1,IL-1 sRI,IL1R1,Protein
TPM4.7660.21.3,-0.22401885781728273,9.497422472574959,-0.8395811047152508,0.406058706697245,0.7078370033360186,-6.0467145180787165,Tropomyosin alpha-4 chain,Tropomyosin 4,TPM4,Protein
EEF1B2.5882.34.2,0.09277512593607104,6.476199608374523,0.8389643056130085,0.40640071294197266,0.7078370033360186,-6.047221391637216,Elongation factor 1-beta,EF-1-beta,EEF1B2,Protein
TG.4165.2.1,0.03442946236776566,5.327012124119122,0.837493094003931,0.4072171984135867,0.7083209205209875,-6.048428953504824,Thyroglobulin,Thyroglobulin,TG,Protein
TYRO3.2611.72.2,-0.1533473291056366,7.622573979000476,-0.8318282020443649,0.4103705353006888,0.7125790502487359,-6.053059558177689,Tyrosine-protein kinase receptor TYRO3,Dtk,TYRO3,Protein
PDCD1LG2.3004.67.2,-0.06139571648667924,10.231790890193931,-0.8306602959646399,0.4110225116458379,0.7125790502487359,-6.054010456965509,Programmed cell death 1 ligand 2,PD-L2,PDCD1LG2,Protein
MAP3K7.TAB1.5259.2.3,-0.056132316637503635,7.351416029223974,-0.8301799016574519,0.4112908738698027,0.7125790502487359,-6.054401215280602,Mitogen-activated protein kinase kinase kinase 7:TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 fusion,TAK1-TAB1,MAP3K7 TAB1,Protein
CRYZL1.9207.60.3,-0.17094705457206397,7.985697529514683,-0.8279719811328388,0.4125256691785604,0.7137779670655354,-6.056194355985683,Quinone oxidoreductase-like protein 1,QORL1,CRYZL1,Protein
AKR7A2.4188.1.2,0.1486955976321144,6.521775249422037,0.8263228277773943,0.41344945534059274,0.7142118872042895,-6.057530690246456,Aflatoxin B1 aldehyde reductase member 2,Aflatoxin B1 aldehyde reductase,AKR7A2,Protein
